ER25001,ER25002,ER25003,ER25004,ER27442,ER27451,ER27708,ER28037,ER36001,ER36002,ER36003,ER36004,ER40614,ER40622,ER41027,ER42001,ER42002,ER42003,ER42004,ER46592,ER46600,ER46935,ER47301,ER47302,ER47303,ER47304,ER51953,ER51961,ER52046,ER52343,ER53001,ER53002,ER53003,ER53004,ER57709,ER57730,ER58152,ER60001,ER60002,ER60003,ER60004,ER64869,ER64910,ER65349,ER66001,ER66002,ER66003,ER66004,ER70941,ER71042,ER71064,ER71426,ER72001,ER72002,ER72003,ER72004,ER76960,ER77064,ER77086,ER77448,ER78001,ER78002,ER78003,ER78004,ER81188,ER81340,ER81422,ER81775
7,739,21,26,8,600,0,99200,8,225,21,26,8,0,56418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2636,9,12,8,0,5,105600,8,3372,9,12,8,0,90500,6,8642,9,12,8,200,130353,6,8527,9,12,8,200,3,101138,4,5354,9,12,8,0,122600,2,3352,9,12,8,0,96053,3,909,9,12,8,250,1,136100,1,664,9,12,9,0,2,193600,2,1818,9,12,9,0,2,251122
7,4191,32,37,8,30,7,34280,8,152,32,37,8,0,41170,6,3316,32,37,8,0,46410,6,6357,0,0,8,40,3,20162,4,2341,0,0,8,50,22180,2,1461,0,0,8,50,20940,3,3032,0,0,8,0,0,21288,1,653,4,6,97,0,0,21816,2,1322,4,6,97,0,0,22740
7,4741,4,6,0,0,0,24000,,,,,,,,6,3504,4,6,0,0,21600,6,4957,4,6,0,0,0,22000,4,1946,4,6,0,0,23800,2,3770,4,6,0,0,26900,3,3628,4,6,0,0,0,26000,1,857,4,6,3,0,0,34000,2,1675,4,6,3,0,0,20500
7,4588,22,27,8,2000,1,50125,8,1128,22,27,8,2500,61600,6,1252,22,27,8,2400,67216,6,25,22,27,8,2500,1,53669,4,1697,22,27,8,2000,59250,2,2404,22,27,8,2500,61550,,,,,,,,,,,,,,,,,,,,,,,,
7,157,13,18,8,2300,3,26259,8,1229,13,18,8,3000,25988,6,3297,13,18,8,3200,30500,6,815,13,18,8,2500,3,21000,4,1495,13,18,8,3200,26050,2,565,13,18,8,3000,29850,3,4006,13,18,8,2900,1,23300,1,4825,13,18,6,3600,10,21900,2,3396,13,18,6,2400,0,24400
7,1170,13,18,10,0,0,117195,8,1491,13,18,10,0,144500,6,1112,13,18,10,0,70824,6,752,13,18,10,0,0,63000,4,1212,13,18,10,0,92000,2,701,13,18,10,200,92450,3,4355,13,18,10,0,0,31499,1,4577,13,18,1,0,0,86750,2,2183,13,18,1,0,0,136400
7,280,13,18,8,1200,10,154250,8,1890,13,18,8,1000,160000,6,5530,13,18,8,3000,223000,6,5959,13,18,8,2000,2,221080,4,7405,13,18,8,1000,215300,2,475,13,18,8,1000,135000,3,4226,13,18,8,1000,10,192000,1,4583,13,18,14,250,12,308080,2,3160,13,18,14,1500,1,169900
7,617,13,18,8,0,1,28000,8,1431,13,18,8,0,18000,6,4128,13,18,8,0,30189,6,728,13,18,8,0,1,14300,4,2934,13,18,8,500,29708,2,997,13,18,8,0,23056,3,3816,13,18,8,0,15,23736,1,6191,13,18,99,0,1,48736,2,5333,13,18,99,0,0,28008
,,,,,,,,,,,,,,,,,,,,,,6,8777,13,18,0,0,0,33750,,,,,,,,2,3907,13,18,0,0,54060,,,,,,,,,,,,,,,,,,,,,,,,
7,7913,16,21,8,0,0,28000,8,2242,16,21,8,50,55000,6,7070,13,18,8,0,64500,6,7502,16,21,8,0,1,45000,4,4553,16,21,8,0,68002,2,6549,13,18,8,0,74000,3,4593,13,18,8,0,10,52000,1,4786,13,18,14,0,20,46000,2,6679,13,18,14,0,0,110000
,,,,,,,,,,,,,,,6,3770,13,18,8,0,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,194,13,18,8,0,2,61600,8,2855,13,18,8,0,62000,6,4574,13,18,8,0,47000,6,7693,13,18,8,120,1,44840,4,5698,13,18,8,0,33000,2,5400,45,51,8,0,35000,,,,,,,,,,,,,,,,,,,,,,,,
7,7643,13,18,8,0,0,25200,8,7968,13,18,8,0,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9138,13,18,14,0,5,80050,,,,,,,,
7,217,13,18,8,0,1,12077,8,1590,13,18,8,0,4127,6,3761,13,18,8,0,21400,6,865,13,18,8,150,1,27200,4,847,13,18,8,50,920,2,2102,13,18,8,1000,23200,3,5031,13,18,8,1500,0,43000,1,4518,13,18,14,600,2,48000,2,2076,13,18,14,1500,26,59300
7,5626,13,18,0,0,2,34100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,5718,13,18,1,0,30300,6,742,13,18,1,0,6,42100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,4712,13,18,8,0,49000,6,8757,13,18,8,0,5,43380,4,7604,13,18,8,0,42500,2,7253,13,18,8,0,55100,3,8273,13,18,8,0,2,53100,,,,,,,,,,,,,,,,
,,,,,,,,8,1950,13,18,0,0,60100,6,2976,13,18,0,0,56000,6,1130,13,18,0,0,0,34800,4,7629,13,18,0,0,85500,2,5920,13,18,0,0,88506,3,6685,13,18,0,0,4,127000,1,8619,13,18,14,0,1,141000,2,2207,13,18,14,2000,1,143000
,,,,,,,,8,7399,13,18,1,0,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,5364,13,18,0,0,60720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,1096,13,18,8,0,3,40400,4,1619,13,18,8,1040,7100,2,1567,13,18,8,600,56680,3,4758,13,18,8,250,1,24400,1,8262,13,18,11,2000,1,28800,2,2662,13,18,11,960,3,13800
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3025,13,18,8,0,104600,2,1667,13,18,8,0,98000,3,6101,13,18,8,0,3,105300,1,5385,13,18,14,0,0,68400,2,4321,13,18,14,0,0,150900
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6768,13,18,0,0,60300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4979,45,51,8,500,10,86500,1,7320,45,51,4,0,1,98200,2,6281,45,51,4,0,0,78500
7,1016,31,36,8,50,30,47500,8,7355,31,36,8,0,41799,6,749,31,36,8,0,50915,6,2429,31,36,8,50,20,55459,4,985,31,36,8,0,52770,2,4381,31,36,8,100,86647,,,,,,,,,,,,,,,,,,,,,,,,
7,4803,31,36,0,0,3,15500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9447,31,36,14,0,5,29000,2,7863,31,36,14,0,0,15000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9270,31,36,14,0,1,104300,2,6219,31,36,14,0,0,131200
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7893,31,36,8,0,36500,3,8575,31,36,8,0,5,41001,1,8858,31,36,7,0,4,40000,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5247,31,36,0,0,19200,3,7836,32,37,0,0,0,25000,,,,,,,,,,,,,,,,
7,495,31,36,8,0,3,85000,,,,,,,,6,2749,31,36,1,0,80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8,7579,31,36,0,0,33500,,,,,,,,6,2275,31,36,0,0,0,18000,4,4476,31,36,0,0,41700,2,6686,31,36,0,0,35000,3,8042,31,36,0,0,2,75500,,,,,,,,,,,,,,,,
,,,,,,,,8,7430,31,36,1,0,53200,6,2540,31,36,1,100,70200,,,,,,,,,4,8538,31,36,1,50,97100,2,7885,31,36,1,0,132525,3,8024,31,36,1,0,4,107500,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8375,32,37,1,0,0,98100,,,,,,,,
7,242,4,6,8,90,5,45800,8,4930,4,6,8,0,34286,6,3698,4,6,8,0,33441,6,1160,4,6,8,0,0,42192,4,3153,4,6,8,0,56118,2,2555,4,6,8,0,52499,3,345,4,6,8,0,0,57950,1,811,4,6,13,0,0,53535,2,4858,4,6,13,0,0,57849
7,679,4,6,0,0,0,26970,8,5858,4,6,0,0,28395,6,4969,4,6,0,250,17000,6,997,4,6,0,0,0,44616,4,3913,4,6,0,0,24653,2,5677,4,6,0,0,39149,3,726,4,6,0,0,0,67780,1,926,4,6,2,0,0,51880,2,4907,4,6,2,0,0,22757
7,627,4,6,8,0,6,35200,8,5998,4,6,8,0,8000,6,6366,4,6,8,0,12150,6,226,4,6,8,0,1,15138,4,2549,4,6,8,0,13000,2,2968,4,6,8,0,10600,3,287,4,6,8,0,2,17737,1,733,4,6,14,0,0,27000,2,2718,4,6,14,0,0,13000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1096,32,37,1,0,2,45500,2,6886,32,37,1,0,0,6000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,923,4,6,3,0,0,18261,2,4313,4,6,3,0,0,73383
,,,,,,,,8,6175,32,37,0,0,460440,6,5191,32,37,0,0,44550,6,268,32,37,0,0,0,41325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8,6749,4,6,8,0,3270,6,4450,4,6,97,240,6660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1113,4,6,15,0,1,21188,,,,,,,,
7,5853,32,37,1,0,0,75899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1524,32,37,2,0,96150,2,2723,32,37,2,0,120930,3,924,32,37,2,0,0,124100,,,,,,,,,,,,,,,,
7,210,34,39,1,700,1,27155,8,61,34,39,1,600,30056,6,368,34,39,1,500,31000,6,515,34,39,1,600,1,25820,4,5474,34,39,1,600,27975,2,2288,34,39,1,550,28585,3,205,34,39,1,600,52,33200,1,21,34,39,4,600,1,30500,,,,,,,,
7,4236,34,39,1,250,1,113300,8,8002,34,39,1,0,150600,6,5676,34,39,1,0,100000,6,978,34,39,1,0,2,114490,4,4200,34,39,1,0,76000,2,8065,34,39,1,0,80000,3,638,34,39,1,0,0,60025,1,515,34,39,4,0,2,41500,2,1002,34,39,4,0,2,87272
,,,,,,,,,,,,,,,6,1130,34,39,1,0,151404,6,806,34,39,1,0,0,108400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,915,34,39,99,0,0,134653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1201,34,39,0,0,168500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2131,21,26,1,0,0,12132,8,260,21,26,1,100,12144,6,7429,21,26,1,0,4800,6,94,21,26,1,0,1,10380,4,3453,21,26,1,0,28349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2980,21,26,1,0,1,90504,8,3362,21,26,1,0,86820,6,6143,21,26,1,0,102950,6,840,21,26,1,0,2,122836,4,296,21,26,1,0,97559,2,8742,21,26,1,0,156100,3,2511,21,26,1,0,1,109020,1,8303,21,26,18,0,1,118200,,,,,,,,
,,,,,,,,,,,,,,,6,8715,12,17,1,500,400000,6,8383,31,36,1,0,1,243900,4,8151,0,0,1,100,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6938,21,26,0,0,2,16000,8,1921,21,26,0,0,18300,6,1171,21,26,0,0,30500,6,227,21,26,0,0,2,42000,4,44,21,26,0,0,26002,2,4503,21,26,0,0,47003,3,1721,21,26,0,0,0,38005,1,5660,21,26,1,0,0,76000,2,3482,21,26,1,0,0,63010
,,,,,,,,,,,,,,,6,7486,21,26,1,350,99500,6,87,21,26,1,400,1,160020,4,6462,21,26,1,400,187020,2,7318,21,26,1,300,176080,3,1256,21,26,1,520,1,180702,1,8631,21,26,4,500,2,188000,2,6300,21,26,4,500,1,210010
7,1454,21,26,1,1000,1,135200,8,883,21,26,1,4000,239500,6,2876,21,26,1,1000,145500,6,428,21,26,1,2500,2,115500,4,2297,21,26,1,10000,86000,2,4621,21,26,1,4000,46600,3,1708,21,26,1,2000,1,47000,1,6643,21,26,4,3000,60,71300,2,6606,21,26,4,3000,6,63820
7,1428,21,26,8,1600,0,77900,8,1204,21,26,8,1250,110988,6,2394,21,26,8,1700,92472,6,390,21,26,8,1400,0,81150,4,376,21,26,8,2000,60475,2,2612,21,26,8,1200,71294,3,1260,21,26,8,1200,0,121827,1,4641,21,26,1,750,0,108568,2,4790,21,26,1,1436,1,145825
7,540,21,26,1,2500,1,77500,8,1181,21,26,1,2500,90400,6,1685,21,26,1,3000,106300,6,170,21,26,1,2400,1,122500,4,1303,21,26,1,2500,112050,2,2653,21,26,1,2000,114010,3,1337,21,26,1,2500,1,160014,1,5897,21,26,4,1850,1,165006,2,4050,21,26,4,1000,1,181000
7,3301,12,17,1,50,2,162190,8,7048,12,17,1,50,411200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5658,21,26,1,0,1,102000,8,1305,21,26,1,300,136000,6,2991,21,26,1,400,160010,6,127,21,26,1,250,2,157000,4,476,21,26,1,200,167100,2,4118,21,26,1,800,164000,3,1557,21,26,1,1000,2,170100,1,7060,21,26,4,500,5,174000,2,3048,21,26,4,200,1,240000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7257,0,0,8,100,450500,3,2484,0,0,8,150,5,540100,,,,,,,,,,,,,,,,
7,4304,21,26,10,0,25,76600,8,1543,21,26,10,0,56650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,4785,21,26,8,0,71000,6,387,21,26,8,0,2,18400,4,616,21,26,8,0,49100,2,2496,21,26,8,55,78788,3,366,21,26,8,60,3,65300,1,759,21,26,12,200,1,60080,2,899,21,26,12,60,5,84500
7,7200,21,26,1,1656,1,33180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7025,34,39,0,0,0,52900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8869,21,26,0,0,7300,3,9052,21,26,0,0,0,17097,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7608,21,26,4,0,1,20525
7,7088,21,26,0,250,1,61790,8,758,21,26,0,250,66200,6,723,21,26,0,0,57500,6,1625,21,26,0,250,6,63100,4,590,21,26,0,180,59500,2,8668,21,26,0,0,70808,3,6305,21,26,0,0,4,66518,1,9289,21,26,4,0,0,82200,2,9175,21,26,4,0,0,86230
7,7631,21,26,1,100,1,104500,8,5797,21,26,1,0,87413,6,7132,21,26,1,0,89000,,,,,,,,,4,7030,21,26,8,0,106000,,,,,,,,3,8833,21,26,8,1000,1,115000,1,8564,21,26,4,200,0,240000,2,6311,21,26,4,0,0,177683
,,,,,,,,8,501,21,26,1,740,82607,6,686,21,26,1,200,67865,6,626,34,39,1,1600,1,47919,4,4899,34,39,1,2600,168100,2,4483,21,26,1,3500,50253,3,4437,34,39,1,2000,1,54580,1,5087,21,26,4,800,1,51338,2,5565,21,26,4,1650,1,93150
,,,,,,,,8,1927,34,39,1,0,68776,6,2613,34,39,1,0,74000,6,7638,34,39,1,0,0,68000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1638,4,6,0,4400,1,96180,8,166,4,6,0,0,113094,6,4879,4,6,0,0,105056,6,4317,4,6,0,1600,1,26570,4,4333,4,6,0,824,88947,2,5687,4,6,0,1600,88705,3,9188,21,26,0,250,6,87006,1,9410,21,26,19,3500,0,92452,2,8646,21,26,19,2572,0,129674
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3719,21,26,8,5000,188215,2,1494,21,26,8,17460,150025,3,4149,45,51,8,16000,1,170000,1,1750,45,51,15,12500,1,185000,2,2169,37,42,15,12000,1,173500
7,7142,21,26,8,0,1,9825,8,4822,42,48,8,0,16710,6,1982,42,48,8,0,68170,6,1097,42,48,8,0,1,69800,4,4343,21,26,8,100,41000,2,2262,21,26,8,0,42250,3,4199,21,26,8,0,1,49000,1,1402,21,26,99,0,1,54400,2,2010,21,26,99,0,0,54900
,,,,,,,,8,4138,14,19,8,70,36607,6,2261,14,19,97,80,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7055,21,26,8,0,0,281700,8,4539,21,26,8,0,303500,6,5550,21,26,8,0,306050,6,3815,21,26,8,0,0,284000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,829,14,19,8,2000,2,97500,8,1795,14,19,8,2600,104000,6,5289,14,19,8,0,175000,6,7246,14,19,8,1000,1,125000,4,6032,14,19,8,1200,190300,2,6236,14,19,8,0,110000,3,7773,14,19,8,0,1,91500,1,2360,14,19,14,1200,1,80800,2,6626,14,19,14,0,0,6000
,,,,,,,,8,4416,14,19,8,240,21648,6,4619,14,19,97,600,60000,6,1730,14,19,97,0,1,30150,4,6098,14,19,97,440,48000,,,,,,,,,,,,,,,,1,2575,14,19,12,800,2,63000,2,6214,14,19,12,100,1,68000
,,,,,,,,,,,,,,,,,,,,,,6,7619,14,19,8,0,1,43706,4,1261,14,19,8,0,8399,2,6279,14,19,8,0,26101,3,8962,14,19,8,0,1,23000,1,2421,14,19,14,0,6,22600,2,4336,14,19,14,0,6,12570
,,,,,,,,,,,,,,,6,6683,37,42,8,0,58000,6,761,37,42,8,0,10,45000,4,3738,37,42,8,0,66100,2,3383,37,42,8,0,99300,3,7574,37,42,8,0,1,102900,1,1895,37,42,1,0,2,109819,2,4500,37,42,1,0,0,96900
,,,,,,,,,,,,,,,,,,,,,,6,786,14,19,8,230,2,93000,4,1337,14,19,8,225,96000,2,7559,14,19,8,500,107004,3,6895,14,19,8,240,1,108100,1,2880,14,19,12,400,6,127200,2,7209,14,19,12,0,0,134000
,,,,,,,,,,,,,,,,,,,,,,6,8072,14,19,8,0,20,85000,4,6477,14,19,8,0,102100,2,8725,14,19,8,0,84724,3,7771,14,19,8,0,0,119050,1,2592,14,19,14,0,0,114000,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5398,14,19,8,720,127300,3,7758,14,19,8,1750,1,120000,,,,,,,,,,,,,,,,
7,1830,31,36,8,1700,45,56826,8,890,31,36,8,1200,71888,6,1680,31,36,8,1500,73380,6,3769,31,36,8,3500,35,55800,4,1777,31,36,8,1100,33602,2,2331,31,36,8,1500,73919,3,46,31,36,8,450,40,48649,1,285,31,36,6,1800,45,42150,,,,,,,,
7,2137,29,34,8,100,6,46050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2475,9,12,8,1500,1,33450,8,4278,12,17,8,1200,33650,6,2127,37,42,8,900,59160,6,2801,37,42,8,0,1,45746,4,7546,37,42,8,0,60600,2,4058,37,42,8,0,54152,,,,,,,,,,,,,,,,,,,,,,,,
7,3334,37,42,1,2400,1,121016,8,2134,37,42,1,4200,165940,6,2626,37,42,1,4500,202500,6,3060,37,42,1,4000,2,138004,4,4983,37,42,1,1,166160,2,3837,37,42,1,3500,170550,3,4746,37,42,1,4500,1,166000,1,8157,37,42,4,3000,0,84500,2,2379,37,42,4,2500,2,69700
7,4300,9,12,1,3000,2,85600,8,1805,9,12,8,4815,55550,6,372,1,1,8,2000,91080,6,3214,1,1,8,3500,2,93200,4,1561,1,1,8,3500,101000,2,397,1,1,8,1500,114279,3,4052,1,1,8,1200,1,95600,1,4923,1,1,14,1500,1,116000,2,5598,1,1,14,500,2,118075
7,6499,9,12,8,0,1,67855,8,6694,9,12,8,0,75865,6,7541,7,10,8,0,65350,6,8235,7,10,8,0,3,99112,,,,,,,,2,320,46,53,8,0,131653,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,6,3894,37,42,8,100,69200,6,3179,37,42,8,0,2,78400,4,7339,37,42,8,500,89300,,,,,,,,3,9108,37,42,8,0,2,126300,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8083,5,8,0,0,0,80003,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2742,46,53,1,0,0,105000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6695,9,12,1,0,0,9900
7,3274,12,17,1,2000,1,138000,8,614,12,17,1,1500,156640,6,1981,12,17,1,300,209200,6,4271,12,17,1,1200,1,222000,4,6482,12,17,1,1500,263456,2,204,12,17,1,3000,702000,3,4156,12,17,1,2500,4,350200,1,4698,12,17,14,5000,2,410300,2,5087,12,17,14,1000,2,420100
,,,,,,,,8,44,9,12,8,2500,98220,6,538,9,12,8,1550,66321,6,3473,9,12,8,800,2,69526,4,7519,9,12,8,500,70926,2,3626,9,12,8,1800,88676,3,3871,9,12,8,2600,1,111910,1,6007,9,12,10,2100,1,83300,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9519,5,8,1,0,1,110046,2,8215,5,8,1,0,0,146006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6780,9,12,1,0,0,62520,,,,,,,,
7,6604,22,27,8,999998,2,13200,8,5079,22,27,8,7500,13650,6,6959,22,27,8,999998,10059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6345,4,6,8,4300,1,218850,8,1388,4,6,8,12000,211224,6,3199,4,6,8,7000,153600,6,4922,4,6,8,7000,1,66000,4,3428,4,6,8,7000,96900,2,2466,4,6,8,7000,240015,3,4255,4,6,8,1000,1,55950,1,3965,4,6,24,5900,50,91300,2,3691,4,6,24,9000,2,114400
7,4774,22,27,8,6000,6,54288,8,1481,22,27,8,5000,65250,6,3058,22,27,8,8000,64107,6,8268,22,27,8,6000,2,64350,4,5022,22,27,8,7000,73157,2,6233,22,27,8,8000,68320,3,9372,22,27,8,7000,1,80520,1,4060,22,27,24,999998,98,92400,2,5232,22,27,24,0,99,99475
7,6036,22,27,8,0,1,78010,8,1296,22,27,8,0,41600,6,2658,22,27,8,0,131005,6,7352,22,27,8,0,0,97816,4,4940,22,27,8,0,78001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6,7861,4,6,0,0,0,31200,4,4064,4,6,0,0,74900,2,4207,4,6,0,0,150200,3,3887,4,6,0,0,1,145000,1,3934,4,6,14,0,0,250000,,,,,,,,
7,6126,22,27,8,5500,2,97326,8,2376,22,27,8,5000,87200,6,6165,22,27,8,6000,85000,6,6747,22,27,8,6000,2,89000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6754,4,6,8,600,51,36300,8,826,4,6,8,2500,34854,6,550,4,6,8,3000,50900,6,5357,4,6,8,1200,1,16006,4,954,4,6,8,300,100,2,4037,4,6,8,13000,195002,3,8107,4,6,8,30000,1,536010,1,4435,4,6,24,25000,1,413010,2,4793,4,6,24,46000,1,412500
7,6917,22,27,8,0,1,57000,8,1240,22,27,8,0,74100,6,991,22,27,8,100,79050,6,7661,22,27,8,200,1,60800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1942,42,48,8,480,2,23212,8,865,42,48,8,1400,49100,6,69,42,48,8,1400,56520,6,100,42,48,8,1500,1,63428,4,7537,42,48,8,2500,57292,2,1324,42,48,8,1200,59420,3,4239,42,48,8,1600,1,58002,1,5128,42,48,9,1500,2,62930,2,16,42,48,9,2500,1,45000
7,5243,42,48,8,6000,3,154400,8,1195,42,48,8,6000,283400,6,1858,42,48,8,3900,230900,6,1175,42,48,8,8000,2,304050,4,7253,42,48,8,15000,237200,2,5010,42,48,8,9500,274930,,,,,,,,,,,,,,,,,,,,,,,,
7,2983,42,48,8,400,1,102000,8,1850,42,48,8,250,116000,6,703,42,48,8,1200,110000,6,2076,42,48,8,1000,3,128000,4,7879,42,48,8,1000,102050,2,5592,42,48,8,600,116363,3,4116,42,48,8,100,2,145000,1,5902,42,48,14,2250,3,156500,2,976,42,48,14,1206,1,191000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6752,42,48,8,0,1,53800,,,,,,,,,2,521,10,13,9,0,0,20000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5926,42,48,8,0,53000,,,,,,,,,1,6195,42,48,9,0,1,43000,,,,,,,,
7,2874,42,48,8,250,2,92800,8,2380,42,48,8,1200,86408,6,2767,42,48,8,0,83664,6,3816,42,48,8,500,24,100608,4,8306,42,48,8,0,94296,2,7762,42,48,8,2200,95638,3,4968,42,48,8,1600,2,92873,1,7504,42,48,15,2000,2,70224,2,479,42,48,15,600,1,102860
7,1189,42,48,8,100,3,444300,8,906,42,48,8,20,401710,6,87,42,48,8,50,223000,6,122,42,48,8,3000,10,235000,4,4281,42,48,8,0,335030,2,6203,42,48,8,200,355400,3,4895,42,48,8,100,4,580500,1,5341,42,48,9,1000,2,608100,2,321,42,48,9,100,0,710923
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4211,42,48,8,0,1,15500,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5940,10,13,14,0,0,27240,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1058,42,48,1,0,0,57000
7,4185,0,0,2,0,0,84600,8,5464,0,0,2,0,90600,6,7196,0,0,2,0,42588,6,3503,0,0,2,0,0,98000,4,6910,0,0,2,0,89682,2,6382,0,0,2,0,67787,,,,,,,,,,,,,,,,,,,,,,,,
7,7628,0,0,2,133,7,5567,,,,,,,,6,7037,0,0,2,151,9248,6,5875,0,0,2,105,2,25694,4,8688,0,0,2,0,44545,2,5992,0,0,2,95,63732,3,8832,0,0,2,99,1,86712,1,8610,0,0,16,0,1,87003,2,2433,0,0,16,0,7,162715
,,,,,,,,,,,,,,,,,,,,,,6,4220,0,0,0,0,0,10196,4,5704,0,0,0,0,21713,2,5947,0,0,0,0,23029,3,7421,0,0,0,0,0,42902,1,7555,0,0,2,0,0,39153,,,,,,,,
